course_identifier,course_name,subject_code,subject_name,school_code,school_name,section,call_number,instructors,enrollment_count,enrollment_max,enrollment_status,days_times,mil_time_from,mil_time_to
CHEMW1403,GENERAL CHEMISTRY I-LECTURES,CHEM,,SAS,,001,10919,Ruben M Savizky,83,120,O,TR 6:10PM-7:25PM,18:10,19:25
CHEMBC3328,INTRO ORGANIC CHEMISTRY-LAB,CHEM,,BCOL,,001,00874,Meenakshi S Rao,19,28,O,M 8:10AM-12:00PM,08:10,12:00
CHEMBC3328,INTRO ORGANIC CHEMISTRY-LAB,CHEM,,BCOL,,002,00875,Meenakshi S Rao,28,28,F,T 8:10AM-12:00PM,08:10,12:00
CHEMBC3328,INTRO ORGANIC CHEMISTRY-LAB,CHEM,,BCOL,,003,00876,Meenakshi S Rao,28,28,F,W 8:10AM-12:00PM,08:10,12:00
CHEMBC3328,INTRO ORGANIC CHEMISTRY-LAB,CHEM,,BCOL,,004,00877,Meenakshi S Rao,28,28,F,W 5:40PM-9:30PM,17:40,21:30
CHEMBC3328,INTRO ORGANIC CHEMISTRY-LAB,CHEM,,BCOL,,005,00878,Meenakshi S Rao,28,28,F,R 8:10AM-12:00PM,08:10,12:00
CHEMBC3328,INTRO ORGANIC CHEMISTRY-LAB,CHEM,,BCOL,,006,01059,Meenakshi S Rao,24,22,F,M 5:40PM-9:30PM,17:40,21:30
CHEMBC3283,BIOLOGICAL CHEMISTRY II,CHEM,,BCOL,,001,00873,Lori Cobani,25,25,F,TR 10:10AM-11:25AM,10:10,11:25
CHEMBC3282,BIOLOGICAL CHEMISTRY,CHEM,,BCOL,,001,00872,Romina L Mancusso,18,45,O,TR 1:10PM-2:25PM,13:10,14:25
CHEMBC3280,ADVANCED ORGANIC CHEMISTRY,CHEM,,BCOL,,001,00871,Michael Campbell,10,25,O,TR 1:10PM-2:25PM,13:10,14:25
CHEMBC3271,INORGANIC CHEMISTRY,CHEM,,BCOL,,001,00870,Michael Campbell,41,45,O,TR 11:40AM-12:55PM,11:40,12:55
CHEMBC3252,THERMODYNAMICS-KINETICS,CHEM,,BCOL,,001,01023,Marisa C Buzzeo,13,20,O,TR 10:10AM-11:25AM,10:10,11:25
CHEMBC3242,QUANTITATIVE ANALYSIS,CHEM,,BCOL,,001,00869,Angela L Paoletta,33,40,O,MW 1:10PM-2:25PM,13:10,14:25
CHEMBC3232,Descriptive Inorganic Chemistry,CHEM,,BCOL,,001,00868,Rachel Austin,86,95,O,MW 8:40AM-9:55AM,08:40,09:55
CHEMBC3904,SENIOR HONORS THESIS LAB,CHEM,,BCOL,,001,01050,Christian Rojas,2,5,O,,,
CHEMBC3904,SENIOR HONORS THESIS LAB,CHEM,,BCOL,,002,01051,Marisa C Buzzeo,,5,O,,,
CHEMBC3904,SENIOR HONORS THESIS LAB,CHEM,,BCOL,,003,01052,Dina C Merrer,,5,O,,,
CHEMBC3904,SENIOR HONORS THESIS LAB,CHEM,,BCOL,,004,01053,Andrew C Crowther,,5,O,,,
CHEMBC3904,SENIOR HONORS THESIS LAB,CHEM,,BCOL,,005,01054,Michael Campbell,1,5,O,,,
CHEMBC3904,SENIOR HONORS THESIS LAB,CHEM,,BCOL,,006,01055,Rachel Austin,1,5,O,,,
CHEMBC3904,SENIOR HONORS THESIS LAB,CHEM,,BCOL,,007,01056,Christina Vizcarra,2,5,O,,,
CHEMBC3904,SENIOR HONORS THESIS LAB,CHEM,,BCOL,,008,01057,Rebecca Donegan,1,5,O,,,
CHEMBC3904,SENIOR HONORS THESIS LAB,CHEM,,BCOL,,009,01058,"Andrew C Crowther, Marisa C Buzzeo",4,5,O,,,
CHEMBC3902,SENIOR HONORS THESIS SEM,CHEM,,BCOL,,001,00884,Jean Vadakkan,14,20,O,F 10:10AM-12:00PM,10:10,12:00
CHEMBC3902,SENIOR HONORS THESIS SEM,CHEM,,BCOL,,002,00885,Marina Orman,13,15,O,F 10:10AM-12:00PM,10:10,12:00
CHEMBC3701,Modern Library Resources for Scientific Research,CHEM,,BCOL,,001,00781,Michael Campbell,17,20,O,,,
CHEMBC3599,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,001,01041,Christian Rojas,,5,O,,,
CHEMBC3599,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,002,01042,Marisa C Buzzeo,,5,O,,,
CHEMBC3599,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,003,01043,Dina C Merrer,,5,O,,,
CHEMBC3599,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,004,01044,Andrew C Crowther,,5,O,,,
CHEMBC3599,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,005,01045,Michael Campbell,,5,O,,,
CHEMBC3599,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,006,01046,Rachel Austin,,5,O,,,
CHEMBC3599,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,007,01047,Christina Vizcarra,,5,O,,,
CHEMBC3599,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,008,01048,Rebecca Donegan,,5,O,,,
CHEMBC3599,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,009,01049,"Marisa C Buzzeo, Andrew C Crowther",3,5,O,,,
CHEMBC3597,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,001,01032,Christian Rojas,1,5,O,,,
CHEMBC3597,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,002,01033,Marisa C Buzzeo,1,5,O,,,
CHEMBC3597,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,003,01034,Dina C Merrer,,5,O,,,
CHEMBC3597,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,004,01035,Andrew C Crowther,,5,O,,,
CHEMBC3597,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,005,01036,Michael Campbell,1,5,O,,,
CHEMBC3597,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,006,01037,Rachel Austin,1,5,O,,,
CHEMBC3597,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,007,01038,Christina Vizcarra,,5,O,,,
CHEMBC3597,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,008,01039,Rebecca Donegan,,5,O,,,
CHEMBC3597,PROBLEMS IN CHEMISTRY,CHEM,,BCOL,,009,01040,"Andrew C Crowther, Marisa C Buzzeo",1,5,O,,,
CHEMBC3355,BIOCHEMISTRY LAB TECHNIQUES,CHEM,,BCOL,,001,00883,"Grace E Lee, Rebecca Donegan",12,12,F,MF 12:10PM-5:00PM,12:10,17:00
CHEMBC3348,"Advanced Spectroscopy, Measurement, and Analysis Laboratory",CHEM,,BCOL,,001,00882,"Andrew C Crowther, Marina Orman",14,13,F,W 1:10PM-5:00PM,13:10,17:00
CHEMBC3346,ADV SPECTROS CHEMISTRY - LECT,CHEM,,BCOL,,001,00881,"Andrew C Crowther, Marina Orman",10,13,O,M 1:10PM-2:00PM,13:10,14:00
CHEMBC3338,QUANTITATVE-INSTRMNTL TECH-LAB,CHEM,,BCOL,,001,00879,Angela L Paoletta,26,23,F,M 8:10AM-12:00PM,08:10,12:00
CHEMBC3338,QUANTITATVE-INSTRMNTL TECH-LAB,CHEM,,BCOL,,002,00880,Angela L Paoletta,8,23,O,T 8:10AM-12:00PM,08:10,12:00
CHEMBC3230,ORGANIC CHEMISTRY I-LEC,CHEM,,BCOL,,001,00867,Dina C Merrer,221,240,O,MWF 1:10PM-2:00PM,13:10,14:00
GREKV1102,ELEMENTARY GREEK II,GREK,,SAS,,001,11006,Greta Gualdi,4,20,O,MWF 1:10PM-2:25PM,13:10,14:25
CLGMW3650,Mental health in Literature from antiquity to futurity,CLGM,,SAS,,001,10992,Nikolas Kakkoufa,17,15,F,T 2:10PM-4:00PM,14:10,16:00
CLGMW3110,THE OTTOMAN PAST IN THE GREEK PRESENT,CLGM,,SAS,,001,10991,Dimitris Antoniou,25,25,F,T 12:10PM-2:00PM,12:10,14:00
CLGMC3090,Confined Bodies,CLGM,,SAS,,001,16115,Neni K Panourgia,9,20,O,R 6:10PM-8:00PM,18:10,20:00
CLCVG6010,Material Culture and Classics,CLCV,,SAS,,001,11034,Paraskevi Martzavou,15,15,F,M 10:10AM-12:00PM,10:10,12:00
CLCVG5011,Proseminar,CLCV,,SAS,,001,11117,Elizabeth K Irwin,1,15,O,F 2:10PM-4:00PM,14:10,16:00
CLCVG5011,Proseminar,CLCV,,SAS,,002,11118,Katharina Volk,,50,O,T 4:10PM-6:00PM,16:10,18:00
CLCVG5011,Proseminar,CLCV,,SAS,,003,11120,Katharina Volk,,50,O,F 4:10PM-6:00PM,16:10,18:00
CLCVW4050,The ancient novel: from the Graeco-Roman world to the Classical past and beyond,CLCV,,SAS,,001,17141,Paraskevi Martzavou,2,20,O,TR 1:10PM-2:25PM,13:10,14:25
LATNG8030,"Oratory, History, and Power: Cicero’s Brutus in Caesar’s Rome",LATN,,SAS,,001,10623,James E Zetzel,3,20,O,W 10:10AM-12:00PM,10:10,12:00
LATNW4100,Survey of Latin Literature,LATN,,SAS,,001,10624,Katharina Volk,6,20,O,MW 4:10PM-6:00PM,16:10,18:00
LATNW4010,SELECTIONS FROM LATIN LITERATURE,LATN,,SAS,,001,11027,Katharina Volk,10,20,O,TR 10:10AM-11:25AM,10:10,11:25
LATNV3310,LATIN LITERATURE SELECTIONS,LATN,,SAS,,001,11023,Rosalie Stoner,14,20,O,TR 8:40AM-9:55AM,08:40,09:55
LATNV2102,INTERMEDIATE LATIN II,LATN,,SAS,,001,11021,Greta Gualdi,3,20,O,TRF 10:10AM-11:25AM,10:10,11:25
LATNV2102,INTERMEDIATE LATIN II,LATN,,SAS,,002,11022,Georgios Spiliotopoulos,11,20,O,MW 6:10PM-8:00PM,18:10,20:00
LATNV1102,ELEMENTARY LATIN II,LATN,,SAS,,001,11019,,6,20,O,TRF 10:10AM-11:25AM,10:10,11:25
LATNV1102,ELEMENTARY LATIN II,LATN,,SAS,,002,11020,Lien Van Geel,10,20,O,MW 6:10PM-8:00PM,18:10,20:00
LATNV1101,ELEMENTARY LATIN I,LATN,,SAS,,001,11018,Greta Gualdi,13,20,O,TR 6:10PM-8:00PM,18:10,20:00
GRKMW4460,SUPERVISED INDEPENDENT RESEARCH,GRKM,,SAS,,001,11002,Nikolas Kakkoufa,,5,O,,,
GRKMW4460,SUPERVISED INDEPENDENT RESEARCH,GRKM,,SAS,,002,11003,Stathis Gourgouris,,5,O,,,
GRKMW4460,SUPERVISED INDEPENDENT RESEARCH,GRKM,,SAS,,003,11004,Dimitris Antoniou,,5,O,,,
GRKMW4460,SUPERVISED INDEPENDENT RESEARCH,GRKM,,SAS,,004,11005,Paraskevi Martzavou,,5,O,,,
GRKMV3998,SENIOR RESEARCH SEMINAR,GRKM,,SAS,,001,11000,Nikolas Kakkoufa,,5,O,,,
GRKMV3998,SENIOR RESEARCH SEMINAR,GRKM,,SAS,,002,11001,Stathis Gourgouris,2,5,O,,,
GRKMV3997,DIRECTED READINGS,GRKM,,SAS,,001,10996,Nikolas Kakkoufa,,5,O,,,
GRKMV3997,DIRECTED READINGS,GRKM,,SAS,,002,10997,Stathis Gourgouris,,5,O,,,
GRKMV3997,DIRECTED READINGS,GRKM,,SAS,,003,10998,Dimitris Antoniou,,5,O,,,
GRKMV3997,DIRECTED READINGS,GRKM,,SAS,,004,10999,Paraskevi Martzavou,,5,O,,,
CLCVW3008,The Age of Augustus,CLCV,,SAS,,002,11115,Lien Van Geel,21,35,O,MW 1:10PM-2:25PM,13:10,14:25
GRKMV2102,INTERMEDIATE MODERN GREEK II,GRKM,,SAS,,001,10995,Chrysanthe Filippardos,10,20,O,MW 6:10PM-8:00PM,18:10,20:00
GRKMV1102,ELEMENT. MODERN GREEK II,GRKM,,SAS,,001,10993,Nikolas Kakkoufa,6,20,O,MW 12:10PM-2:00PM,12:10,14:00
GREKW4100,Survey of Greek Literature,GREK,,SAS,,001,11017,Elizabeth W Scharffenberger,7,20,O,MW 4:10PM-6:00PM,16:10,18:00
GREKW4010,SELECTIONS FROM GREEK LIT,GREK,,SAS,,001,11016,Marcus Folch,5,20,O,MW 1:10PM-2:25PM,13:10,14:25
GREKV3998,SUPERVISED RSRCH IN GREEK LIT,GREK,,SAS,,001,11013,Elizabeth K Irwin,,5,O,,,
GREKV3998,SUPERVISED RSRCH IN GREEK LIT,GREK,,SAS,,002,11014,Marcus Folch,,5,O,,,
GREKV3998,SUPERVISED RSRCH IN GREEK LIT,GREK,,SAS,,003,11015,Elizabeth W Scharffenberger,,5,O,,,
GREKV3998,SUPERVISED RSRCH IN GREEK LIT,GREK,,SAS,,004,11031,Nikolas Kakkoufa,2,5,O,,,
GREKV3998,SUPERVISED RSRCH IN GREEK LIT,GREK,,SAS,,005,11032,Kathy H Eden,,5,O,,,
GREKV3998,SUPERVISED RSRCH IN GREEK LIT,GREK,,SAS,,006,17225,Ellen Morris,,5,O,,,
GREKV3997,DIRECTED READINGS IN GREEK LIT,GREK,,SAS,,001,11010,Elizabeth K Irwin,,5,O,,,
GREKV3997,DIRECTED READINGS IN GREEK LIT,GREK,,SAS,,002,11011,Marcus Folch,,5,O,,,
GREKV3997,DIRECTED READINGS IN GREEK LIT,GREK,,SAS,,003,11012,Elizabeth W Scharffenberger,,5,O,,,
GREKV3310,GREEK LITERATURE SELECTIONS II,GREK,,SAS,,001,11009,Elizabeth K Irwin,15,20,O,TR 1:10PM-2:25PM,13:10,14:25
GREKV2102,INTERMEDIATE GREEK II: HOMER,GREK,,SAS,,001,11008,Elizabeth K Irwin,12,20,O,TRF 11:40AM-12:55PM,11:40,12:55
GREKV2101,INTERMEDIATE GREEK: PROSE,GREK,,SAS,,001,12138,Georgios Spiliotopoulos,5,20,O,TR 6:10PM-8:00PM,18:10,20:00
GREKV1121,INTENSIVE ELEMENTARY GREEK,GREK,,SAS,,001,11007,Georgios Spiliotopoulos,9,20,O,TRF 1:10PM-2:25PM,13:10,14:25
ANCSV3998,DIRCTD RSRCH-ANCIENT STUDIES I,ANCS,,SAS,,001,01060,Ellen Morris,1,5,O,,,
ANCSV3998,DIRCTD RSRCH-ANCIENT STUDIES I,ANCS,,SAS,,002,17226,Stathis Gourgouris,,5,O,,,
ANCSV3998,DIRCTD RSRCH-ANCIENT STUDIES I,ANCS,,SAS,,003,17227,Nikolas Kakkoufa,1,5,O,,,
ANCSV3998,DIRCTD RSRCH-ANCIENT STUDIES I,ANCS,,SAS,,004,17995,Helene P Foley,,5,O,,,
CLMTG5025,Food Systems & Climate Interactions,CLMT,,CLIM,,001,12184,"Lewis Ziska, Jessica Fanzo",4,30,O,W 10:10AM-12:40PM,10:10,12:40
CLMTG5024,Climate Change Law and Policy,CLMT,,CLIM,,001,12180,Sheila Foster,72,75,O,M 10:10AM-12:40PM,10:10,12:40
CLMTG5022,Earth Studio: Toward Climate Justice and Resilience,CLMT,,CLIM,,001,12176,Johanna Lovecchio,,14,B,R 1:10PM-3:40PM,13:10,15:40
CLMTG5020,Post-Disaster Recovery: Housing/Economic Recovery,CLMT,,CLIM,,001,12175,"Joshua Devincenzo, Thomas Chandler",25,25,F,R 10:10AM-12:40PM,10:10,12:40
CLMTG5013,Climate Mobility,CLMT,,CLIM,,001,12174,Alexander M Desherbinin,30,30,F,R 1:10PM-3:40PM,13:10,15:40
CLMTG5012,"Social Impact: Business, Society & the Environment",CLMT,,CLIM,,001,12172,Caroline Flammer,30,30,F,T 1:10PM-3:40PM,13:10,15:40
CLMTG5010,Climate Change and Disaster Management,CLMT,,CLIM,,001,12165,Jeffrey Schlegelmilch,14,30,O,T 4:10PM-6:40PM,16:10,18:40
RESIG0012,1/2 RU Climate School,RESI,,CLIM,,001,12222,Cari E Shimkus,2,10,O,,,
RESIG0011,1 Residence Unit-Climate School,RESI,,CLIM,,001,12221,Cari E Shimkus,176,225,O,,,
EXRSG0015,Extended Residence Climate School,EXRS,,CLIM,,001,18017,Cari E Shimkus,,3,O,,,
CLMTG5255,Applied Integrative Seminar for Duals II,CLMT,,CLIM,,001,12217,Alix Schroder,5,7,O,,,
CLMTG5202,Quantitative Methods - LAB,CLMT,,CLIM,,001,12213,Abby Meola,55,55,F,W 4:10PM-6:00PM,16:10,18:00
CLMTG5202,Quantitative Methods - LAB,CLMT,,CLIM,,002,12214,Abby Meola,55,55,F,W 6:10PM-8:00PM,18:10,20:00
CLMTG5202,Quantitative Methods - LAB,CLMT,,CLIM,,003,12216,Abby Meola,23,55,O,R 6:10PM-8:00PM,18:10,20:00
CLMTG5075,Energy Technologies and Subsurface Resources,CLMT,,CLIM,,001,17792,,9,25,O,T 4:10PM-6:40PM,16:10,18:40
CLMTG5058,Insurance for Climate Change in the Global South,CLMT,,CLIM,,001,16859,Daniel Osgood,11,25,O,W 10:10AM-12:40PM,10:10,12:40
CLMTG5057,Water Governance,CLMT,,CLIM,,001,16848,Michael J Puma,20,20,F,W 10:10AM-12:40PM,10:10,12:40
CLMTG5057,Water Governance,CLMT,,CLIM,,002,16850,Michael J Puma,4,7,O,W 10:10AM-12:40PM,10:10,12:40
CLMTG5057,Water Governance,CLMT,,CLIM,,003,16851,Michael J Puma,,3,O,W 10:10AM-12:40PM,10:10,12:40
CLMTG5004,Regional Climate science and forecasting for Climate Services,CLMT,,CLIM,,001,12159,Andrew Robertson,25,25,F,T 10:10AM-12:40PM,10:10,12:40
CLMTG5056,Global Institutions and the Architecture of Global Climate Finance,CLMT,,CLIM,,001,12210,Jeffrey D Sachs,43,59,O,F 1:10PM-3:40PM,13:10,15:40
CLMTG5055,Applied Climate II,CLMT,,CLIM,,001,12204,,,40,B,F 10:10AM-12:00PM,10:10,12:00
CLMTG5055,Applied Climate II,CLMT,,CLIM,,002,12205,Sandra Goldmark,,40,B,F 10:10AM-12:00PM,10:10,12:00
CLMTG5055,Applied Climate II,CLMT,,CLIM,,003,12207,Andrew J Kruczkiewicz,,40,B,F 10:10AM-12:00PM,10:10,12:00
CLMTG5055,Applied Climate II,CLMT,,CLIM,,004,12208,Radley M Horton,,40,B,F 10:10AM-12:00PM,10:10,12:00
CLMTG5054,"Sovereign Finance, Climate and Development",CLMT,,CLIM,,001,12201,,25,25,F,F 1:10PM-3:40PM,13:10,15:40
CLMTG5053,Computing and Research Methods for Climate Data Science,CLMT,,CLIM,,001,12198,Daniel Westervelt,31,40,O,T 1:10PM-3:40PM,13:10,15:40
CLMTG5044,Spatial Analysis of Food Security,CLMT,,CLIM,,001,12194,Sarah L Blakeley,4,30,O,T 10:10AM-12:40PM,10:10,12:40
CLMTG5038,"Extreme Weather Events and Climate Change: Trends, Projections and Attribution",CLMT,,CLIM,,001,12193,Suzana J De Camargo,16,25,O,R 1:10PM-3:40PM,13:10,15:40
CLMTG5037,Climate Risk Assessment,CLMT,,CLIM,,001,12191,Radley M Horton,28,40,O,R 10:10AM-12:40PM,10:10,12:40
CLMTG5035,History of the Climate Crisis,CLMT,,CLIM,,001,12189,Leah V Aronowsky,30,30,F,T 4:10PM-6:40PM,16:10,18:40
CLMTG5032,Disaster Research Methods,CLMT,,CLIM,,001,12188,Jonathan J Sury,12,30,O,T 10:10AM-12:40PM,10:10,12:40
CLMTG5029,Black Ecologies,CLMT,,CLIM,,001,12186,Kristina Douglass,21,30,O,R 10:10AM-12:40PM,10:10,12:40
CLMTC5002,Quant Methods for Climate Applications,CLMT,,CLIM,,001,12151,Jason Smerdon,151,164,O,MW 2:40PM-3:55PM,14:40,15:55
LATNG5139,ELEMENTS LATIN PROSE STYLE,LATN,,BCOL,,001,00196,Kristina Milnor,13,15,O,MW 2:40PM-3:55PM,14:40,15:55
LATNV3998,SUPERVISED RSRCH IN LATIN LIT,LATN,,BCOL,,001,11028,Katharina Volk,1,5,O,,,
LATNV3998,SUPERVISED RSRCH IN LATIN LIT,LATN,,BCOL,,003,11030,Rosalie Stoner,,5,O,,,
LATNV3998,SUPERVISED RSRCH IN LATIN LIT,LATN,,BCOL,,010,01068,Kristina Milnor,,5,O,,,
LATNV3997,DIRECTED READINGS IN LATIN LIT,LATN,,BCOL,,001,11024,Gareth Williams,,5,O,,,
LATNV3997,DIRECTED READINGS IN LATIN LIT,LATN,,BCOL,,002,11025,Katharina Volk,,5,O,,,
LATNV3997,DIRECTED READINGS IN LATIN LIT,LATN,,BCOL,,003,11026,Rosalie Stoner,,5,O,,,
LATNV3997,DIRECTED READINGS IN LATIN LIT,LATN,,BCOL,,004,11033,Kathy H Eden,,5,O,,,
LATNV3997,DIRECTED READINGS IN LATIN LIT,LATN,,BCOL,,010,01022,Darcy Krasne,,5,O,,,
LATNV2101,INTERMEDIATE LATIN I,LATN,,BCOL,,001,00195,Darcy Krasne,24,25,O,MWF 8:40AM-9:55AM,08:40,09:55
LATNV1121,INTENSIVE ELEMENTARY COURSE,LATN,,BCOL,,001,00194,Darcy Krasne,5,18,O,MWF 1:10PM-2:25PM,13:10,14:25
GREKG8090,"ATHENIAN DRAMA: GENRE, PERFORMANCE, POLITICS",GREK,,BCOL,,010,00995,Rosa M Andujar,9,15,O,R 4:10PM-6:00PM,16:10,18:00
CLLTW3129,An Odyssey of Odysseys: Receptions of the Odyssey from Antiquity to the 21st Century,CLLT,,BCOL,,001,00989,Darcy Krasne,18,18,F,TR 2:40PM-3:55PM,14:40,15:55
CLCVW4411,EGYPT IN THE CLASSICAL WORLD,CLCV,,BCOL,,001,00671,Ellen Morris,27,25,F,MW 11:40AM-12:55PM,11:40,12:55
CLCVBC3000,"ETHNICITY, RACE, &POWER IN ANCT MEDITERR",CLCV,,BCOL,,001,00189,Rosa M Andujar,10,15,O,T 10:10AM-12:00PM,10:10,12:00
CLSTG9000,CLASSICAL STUDIES RESEARCH SEM,CLST,,SAS,,001,10972,Seth R Schwartz,,15,O,M 2:10PM-4:00PM,14:10,16:00
CLSTG8999,Supervised Independent Research,CLST,,SAS,,001,10842,Seth R Schwartz,,5,O,,,
CLSTG8999,Supervised Independent Research,CLST,,SAS,,002,10843,Katja Vogt,,5,O,,,
CLSTW3037,Writing and Power in the Roman Empire,CLST,,SAS,,001,10739,Susan Rahyab,7,15,O,M 11:10AM-1:00PM,11:10,13:00
CNADK5139,CONSTRUCTION PROJECT MANAGEMENT,CNAD,,SPEC,,001,12967,James Murphy,2,25,O,R 6:10PM-8:00PM,18:10,20:00
CNADK5136,IT ADVANTAGES IN CONSTRUCTION,CNAD,,SPEC,,001,12973,James Ward,6,20,O,W 6:10PM-8:00PM,18:10,20:00
CNADK5133,RESIDENTIAL CONSTRUCTION & RENOVATIONS,CNAD,,SPEC,,001,12969,Kurt C Decker,13,15,O,W 6:10PM-8:00PM,18:10,20:00
CNADK5130,GRN BLDG & SUST: TOOLS & TECH,CNAD,,SPEC,,001,12962,Christopher P Hagen,7,20,O,M 6:10PM-8:00PM,18:10,20:00
CNADK5120,SCHEDULNG FOR MODERN CONSTRUCTION,CNAD,,SPEC,,001,12939,Sadia I Janjua,5,22,O,M 6:10PM-8:00PM,18:10,20:00
CNADK5103,LEGAL ISSUES IN BUILDING CONSTRUCTION,CNAD,,SPEC,,001,12909,Ross Mckinnon,12,25,O,R 6:10PM-8:00PM,18:10,20:00
CNADK5102,SAFETY IN THE CONSTRUCTION INDUSTRY,CNAD,,SPEC,,001,12965,Joseph Schwed,10,22,O,T 6:10PM-8:00PM,18:10,20:00
CNADK5101,FINANCE AND ACCOUNTING FOR THE CONSTRUCTION INDUSTRY,CNAD,,SPEC,,001,12955,William Fischer,,22,O,M 6:10PM-8:00PM,18:10,20:00
CNADK5995,Internship In CNAD,CNAD,,SPEC,,D01,15404,Robin Wang,,40,O,,,
CNADK5500,CAPSTONE PROJECT,CNAD,,SPEC,,001,12906,Evangelia Ieronymaki,12,15,O,T 6:10PM-8:00PM,18:10,20:00
CNADK5100,ESTIMATING PROJECT COSTS,CNAD,,SPEC,,001,12972,Jason I Levine,8,20,O,W 4:10PM-6:00PM,16:10,18:00
PHILV3655,TOPICS IN COGNITIVE SCIENCE AND PHILOSOPHY,PHIL,,BCOL,,001,00752,Joshua J Kramer,27,25,F,TR 4:10PM-5:25PM,16:10,17:25
PHILV2655,COGNITIVE SCIENCE AND PHILOSOPHY,PHIL,,BCOL,,001,00751,Joshua J Kramer,60,60,F,MW 4:10PM-5:25PM,16:10,17:25
LINGW3101,INTRODUCTION TO LINGUISTICS,LING,,BCOL,,001,00384,Maya Barzilai,30,30,F,TR 5:40PM-6:55PM,17:40,18:55
COGSW3951,Computational Models of Decision-Making,COGS,,BCOL,,001,00519,Andra L Mihali,23,24,O,F 12:10PM-2:00PM,12:10,14:00
COGSW3950,"Language, Meaning, and Mind",COGS,,BCOL,,001,00637,Nikita Bezrukov,20,20,F,M 6:10PM-8:00PM,18:10,20:00
COGSW3902,Senior Project Seminar,COGS,,BCOL,,001,00383,John R Morrison,,15,O,T 10:10AM-11:25AM,10:10,11:25
COGSW3902,Senior Project Seminar,COGS,,BCOL,,002,00673,John R Morrison,,15,O,R 10:10AM-11:25AM,10:10,11:25
COGSW3900,Supervised Individual Research,COGS,,BCOL,,001,01030,John R Morrison,,1,O,,,
COGSW3900,Supervised Individual Research,COGS,,BCOL,,002,01072,John Park,,1,O,,,
COGSW1001,Introduction to Cognitive Science,COGS,,BCOL,,001,00382,,90,90,F,MW 10:10AM-11:25AM,10:10,11:25
SCNCC1500,FIRST-YR SCIENCE RESEARCH SEM,SCNC,,SAS,,001,15740,Vesna Gasperov,13,14,B,F 10:00AM-10:50AM,10:00,10:50
PUBHW4100,(Y)OUR LONGER LIFE,PUBH,,SAS,,001,10539,Dana March,89,100,O,TR 4:10PM-5:25PM,16:10,17:25
PUBHC3400,Data Science and Health Equity in New York City,PUBH,,SAS,,001,10538,"Suzue Saito, Abigail R Greenleaf, Marlyn M Delva",45,100,O,TR 5:40PM-6:55PM,17:40,18:55
PUBHW3100,FUNDAMENTALS OF GLOBAL HEALTH,PUBH,,SAS,,001,10537,Rachel Moresky,115,115,F,MW 4:10PM-5:25PM,16:10,17:25
COMSBC3707,LARGE LANGUAGE MODELS: FOUNDATIONS AND ETHICS,COMS,,BCOL,,001,00886,Smaranda Muresan,,35,O,MW 10:10AM-11:25AM,10:10,11:25
COMSBC3430,Computational Sound,COMS,,BCOL,,001,00680,Mark Santolucito,63,65,O,TR 5:40PM-6:55PM,17:40,18:55
COMSBC3423,"MISINFORMATION, JUSTICE & DESIGN",COMS,,BCOL,,001,00990,Ahmer Arif,20,20,F,TR 2:40PM-3:55PM,14:40,15:55
COMSBC3411,HUMAN-CENTERED SOCIAL NETWORK ANALYSIS,COMS,,BCOL,,001,00988,Ahmer Arif,13,15,O,MW 2:40PM-3:55PM,14:40,15:55
COMSBC3262,INTRODUCTION TO CRYPTOGRAPHY,COMS,,BCOL,,001,00837,Eysa Lee,32,30,F,MW 1:10PM-2:25PM,13:10,14:25
COMSBC3168,DEEP LEARNING FOR COMPUTER GRAPHICS,COMS,,BCOL,,001,00649,Corey Toler-Franklin,23,65,O,MW 11:40AM-12:55PM,11:40,12:55
COMSBC1428,WRITING WITH/ON COMPUTING,COMS,,BCOL,,001,00603,"Saima Akhtar, Michael Krisch",,16,O,T 1:10PM-3:00PM,13:10,15:00
COMSBC1017,Introduction to Computational Thinking and Data Science - Lab,COMS,,BCOL,,001,01020,Eysa Lee,22,25,O,W 2:10PM-3:40PM,14:10,15:40
COMSBC1017,Introduction to Computational Thinking and Data Science - Lab,COMS,,BCOL,,002,01021,Eysa Lee,19,25,O,R 9:00AM-10:30AM,09:00,10:30
COMSBC3997,NEW DIRECTIONS IN COMPUTING,COMS,,BCOL,,003,00678,Murad Megjhani,20,24,O,MW 11:40AM-12:55PM,11:40,12:55
