course_identifier,course_name,subject_code,subject_name,school_code,school_name,section,call_number,instructors,enrollment_count,enrollment_max,enrollment_status,days_times,mil_time_from,mil_time_to
PLANA4208,PLANNING METHODS,PLAN,,ARCH,,001,10766,Abdullah A Khawarzad,38,999,O,W 3:00PM-5:00PM,15:00,17:00
PLANA4050,UP ELECT INTERNSHIP,PLAN,,ARCH,,001,10762,Douglas Woodward,6,999,O,,,
ARCHA4040,CCCP ARCH THESIS I,ARCH,,ARCH,,001,10735,Alexandra K Tell,12,999,O,T 3:30PM-5:30PM,15:30,17:30
PLANA4022,FUNDAMNTLS OF URB DIGITAL DES,PLAN,,ARCH,,001,10755,Sybil Wa,29,30,O,R 3:00PM-5:00PM,15:00,17:00
PLANA4008,HISTORY & THEORY OF PLANNING,PLAN,,ARCH,,001,10754,Hiba Bou Akar,45,999,O,R 10:00AM-1:00PM,10:00,13:00
ARCHA8904,DOCTORAL RES COLLOQ I: ARCH,ARCH,,ARCH,,001,10711,Felicity Scott,7,24,O,W 4:00PM-6:00PM,16:00,18:00
ARCHA8001,SOCIAL-SPATIAL RESEARCH: ISSUES + METHODS,ARCH,,ARCH,,001,16048,Erica C Avrami,3,24,O,M 1:00PM-3:00PM,13:00,15:00
ARCHA6988,"Fortifications and Other Infrastructures of the British Empire, 1500-1800",ARCH,,ARCH,,001,18407,Hannah M Kaemmer,18,24,O,F 11:00AM-1:00PM,11:00,13:00
ARCHA6967,CITIES OF KNOWLEDGE: ORIENTALIZING MANHATTAN,ARCH,,ARCH,,001,10662,"Ziad Jamaleddine, Avinoam Shalem",7,12,O,T 2:10PM-4:00PM,14:10,16:00
ARCHA6965,ADV V STUDIO CLINIC,ARCH,,ARCH,,001,10602,,3,8,O,R 1:30PM-6:30PM,13:30,18:30
ARCHA6964,"INFORMATION RICHNESS: ARCHITECTURE, MEDIA, POLITICS",ARCH,,ARCH,,001,13851,Amelyn Ng,20,24,O,W 11:00AM-1:00PM,11:00,13:00
ARCHA6962,"ENVIRONMENT, BUILT: EPISODES FROM AN ELEMENTAL HISTORY OF ARCHITECTURE",ARCH,,ARCH,,001,14757,,13,24,O,W 9:00AM-11:00AM,09:00,11:00
ARCHA6953,INVISI-BILITIES: ENHANCING ACCESSIBILITY IN DESIGN FOR MIND AND BODY,ARCH,,ARCH,,001,13590,Zarina Farmer-George,11,24,O,M 11:00AM-1:00PM,11:00,13:00
ARCHA4032,CCCP ARCH COLLOQUIUM I,ARCH,,ARCH,,001,10734,Mark Wasiuta,12,999,O,T 1:00PM-3:00PM,13:00,15:00
ARCHA6942,"DAYLIGHT, METABOLISM",ARCH,,ARCH,,001,10706,Elliot Glassman,13,24,O,R 7:00PM-9:00PM,19:00,21:00
ARCHA6941,ARCHITECTURAL ACOUSTICAL ECOLOGY,ARCH,,ARCH,,001,10705,Ethan Bourdeau,22,24,O,T 11:00AM-1:00PM,11:00,13:00
ARCHA6940,Designing Climate Corridors,ARCH,,ARCH,,001,10733,Kaja Kuehl,24,24,F,W 11:00AM-1:00PM,11:00,13:00
ARCHA6939,GIS FOR DESIGN PRACTICES,ARCH,,ARCH,,001,10680,"Dare A Brawley, Mario A Jr. Giampieri",18,24,O,F 11:00AM-1:00PM,11:00,13:00
ARCHA6938,RENDERING SYSTEMS,ARCH,,ARCH,,001,10678,Seth C Thompson,23,30,O,T 7:00PM-9:00PM,19:00,21:00
ARCHA6937,VISUALIZATION TECHNIQUES FOR ARCH PRESERVATION,ARCH,,ARCH,,001,10752,"Andre P Jauregui, Halley E Ramos",8,30,O,W 6:00PM-8:00PM,18:00,20:00
ARCHA6934,TRAD BUILDING TECHNOLOGY,ARCH,,ARCH,,001,10748,Tim Michiels,20,999,O,R 9:30AM-11:30AM,09:30,11:30
ARCHA6930,"WOMEN, GENDER, AND MODERN ARCHITECTURE",ARCH,,ARCH,,001,10663,Mary C Mcleod,19,24,O,R 11:00AM-1:00PM,11:00,13:00
ARCHA6929,THE REIMAGINING OF LOWER MANHATTAN POST-SANDY,ARCH,,ARCH,,001,10600,Michael S Kimmelman,8,24,O,T 9:00AM-11:00AM,09:00,11:00
ARCHA6927,"ARCHITECTURE, TECHNOLOGY AND THE ENVIRONMENT",ARCH,,ARCH,,001,13599,Albena Yaneva,22,24,O,M 11:00AM-1:00PM,11:00,13:00
ARCHA4027,ARCH-PLANNING-PRESERVATION-NY,ARCH,,ARCH,,001,10828,Rosalie Genevro,16,24,O,R 10:00AM-1:00PM,10:00,13:00
ARCHA6921,AI FOR EXISTING BUILDINGS,ARCH,,ARCH,,001,13583,Kivanc Kose,11,30,O,W 6:00PM-8:00PM,18:00,20:00
ARCHA6917,SEED BOMBS: TECHNOLOGIES IN ECOLOGICAL DESIGN,ARCH,,ARCH,,001,13250,Emily Bauer,26,24,F,T 11:00AM-3:00PM,11:00,15:00
ARCHA6900,RESEARCH,ARCH,,ARCH,,001,10667,Danielle S Smoller,,999,O,,,
ARCHA6888,CLIMATE CRISIS & HOUSING CRISIS,ARCH,,ARCH,,001,10732,Deborah Morris,15,24,O,T 6:00PM-8:00PM,18:00,20:00
ARCHA6861,ENVIRONMENTS OF GOVERNANCE,ARCH,,ARCH,,001,10659,Felicity Scott,16,24,O,T 11:00AM-1:00PM,11:00,13:00
ARCHA6856,MASTER CLASS,ARCH,,ARCH,,001,10753,Jonathan S Bell,7,24,O,MTR 6:30PM-8:30PM,18:30,20:30
ARCHA6840,ARCHIVES OF TOXICITY,ARCH,,ARCH,,001,10658,Mark Wasiuta,18,24,O,R 11:00AM-1:00PM,11:00,13:00
ARCHA6830,DIFFERENCE AND DESIGN,ARCH,,ARCH,,001,10439,Justin G Moore,19,24,O,T 4:00PM-6:00PM,16:00,18:00
ARCHA6820,URBAN DESIGN STUDIO II,ARCH,,ARCH,,001,10731,"Thaddeus Pawlowski, Candelaria Mas Pohmajevic, Nadine Maleh, Frank Ruchula Jr",56,999,O,MR 1:30PM-6:30PM,13:30,18:30
ARCHA6820,URBAN DESIGN STUDIO II,ARCH,,ARCH,,001,10731,"Thaddeus Pawlowski, Candelaria Mas Pohmajevic, Nadine Maleh, Frank Ruchula Jr",56,999,O,F 9:00AM-11:00AM,09:00,11:00
ARCHA6814,NEW TOWNS TO SMART CITIES,ARCH,,ARCH,,001,10475,David J Smiley,25,24,F,T 1:00PM-3:00PM,13:00,15:00
ARCHA4023,ARCH DRWG REP I,ARCH,,ARCH,,001,10669,"Amelyn Ng, Rui Wang, Mae A Dessauvage, Zachary R White",75,999,O,M 9:00AM-1:00PM,09:00,13:00
ARCHA6801,STRUCTURAL DARING & THE SUBLIME,ARCH,,ARCH,,001,10657,Rory O O'Neill,23,24,O,W 11:00AM-1:00PM,11:00,13:00
ARCHA6790,THESIS I,ARCH,,ARCH,,001,10747,"Paul Bentel, Sarah E Sher",15,999,O,W 9:00AM-11:00AM,09:00,11:00
ARCHA6784,"STONE, BRICK + TERRA COTTA",ARCH,,ARCH,,001,10746,"Norman R Weiss, John J Walsh",16,24,O,M 10:00AM-1:00PM,10:00,13:00
ARCHA6768,ARCH METALS,ARCH,,ARCH,,001,10745,Richard Peiper,16,24,O,M 10:00AM-1:00PM,10:00,13:00
ARCHA6767,PRESERVATION PLANNING,ARCH,,ARCH,,001,10744,Erica C Avrami,21,999,O,W 11:00AM-1:00PM,11:00,13:00
ARCHA6756,MAKE,ARCH,,ARCH,,001,10671,"Ada Tolla, Giuseppe Lignano",13,18,O,F 11:00AM-1:00PM,11:00,13:00
ARCHA6753,THESIS II,ARCH,,ARCH,,001,20429,Sarahgrace Godwin,3,999,B,,,
ARCHA6740,HIST PRESV THEORY & PRACTICE,ARCH,,ARCH,,001,10743,Jorge Otero-Pailos,24,999,O,W 3:00PM-6:00PM,15:00,18:00
ARCHA6682,SUBJECT_OBJECT,ARCH,,ARCH,,001,10708,Suchi Reddy,7,24,O,F 9:00AM-11:00AM,09:00,11:00
ARCHA6510,NEIGHBORHOOD PRES + ZONING,ARCH,,ARCH,,001,10742,Carol A Clark,8,24,O,T 11:00AM-1:00PM,11:00,13:00
ARCHA4005,ADVANCED STUDIO V,ARCH,,ARCH,,001,10629,"Mario A Gooden, Lydia Kallipoliti",178,999,O,MR 1:30PM-6:30PM,13:30,18:30
ARCHA4005,ADVANCED STUDIO V,ARCH,,ARCH,,001,10629,"Mario A Gooden, Lydia Kallipoliti",178,999,O,W 1:30PM-3:30PM,13:30,15:30
ARCHA6305,ADV STUDIO III- JT HP/ARCH,ARCH,,ARCH,,001,10741,Jorge Otero-Pailos,,6,O,M 1:30PM-6:30PM,13:30,18:30
ARCHA4988,CODING FOR SPATIAL PRACTICES,ARCH,,ARCH,,001,10677,Celeste S Layne,19,24,O,T 7:00PM-9:00PM,19:00,21:00
ARCHA4987,ARCHITECTURAL PHOTOGRAPHY,ARCH,,ARCH,,001,10670,Michael Vahrenwald,23,24,O,F 11:00AM-1:00PM,11:00,13:00
ARCHA4894,SPATIAL UX,ARCH,,ARCH,,001,10676,Violet Whitney,30,29,F,R 11:00AM-1:00PM,11:00,13:00
ARCHA4892,"DATA VIS 4 ARCH, URB, HUM",ARCH,,ARCH,,001,10675,Jia Zhang,18,24,O,F 9:00AM-11:00AM,09:00,11:00
ARCHA4874,CONSTRUCTION ECOLOGIES,ARCH,,ARCH,,001,10699,Thomas Schaperkotter,23,24,O,M 9:00AM-11:00AM,09:00,11:00
ARCHA4866,MODERNISM + THE VERNACULAR,ARCH,,ARCH,,001,10654,Mary C Mcleod,15,24,O,T 11:00AM-1:00PM,11:00,13:00
ARCHA4845,GENERATIVE DESIGN,ARCH,,ARCH,,001,10681,Danil Nagy,32,35,O,T 9:00AM-11:00AM,09:00,11:00
ARCHA4715,RE-THINKING BIM,ARCH,,ARCH,,001,10673,Joseph A Brennan,26,24,F,M 11:00AM-1:00PM,11:00,13:00
ARCHA4625,TENSILE/COMPRESSION SURFACES,ARCH,,ARCH,,001,10685,Robert E Marino,24,24,F,T 2:00PM-5:00PM,14:00,17:00
ARCHA4003,CORE STUDIO SEMESTER III,ARCH,,ARCH,,001,13269,Hilary M Sample-Meredith,87,999,O,MR 1:30PM-6:30PM,13:30,18:30
ARCHA4003,CORE STUDIO SEMESTER III,ARCH,,ARCH,,001,13269,Hilary M Sample-Meredith,87,999,O,W 1:30PM-5:30PM,13:30,17:30
ARCHA4597,EXTREME DESIGN,ARCH,,ARCH,,001,10653,Mark Wigley,15,24,O,T 11:00AM-1:00PM,11:00,13:00
ARCHA4560,PROFESSIONAL PRACTICE,ARCH,,ARCH,,001,10668,Alessandro Orsini,74,999,O,F 9:00AM-11:00AM,09:00,11:00
ARCHA4510,STUDIO I- HISTORIC PRESERV,ARCH,,ARCH,,001,10740,"Andrew S Dolkart, Kate S Reggev",20,999,O,T 2:00PM-6:00PM,14:00,18:00
ARCHA4510,STUDIO I- HISTORIC PRESERV,ARCH,,ARCH,,001,10740,"Andrew S Dolkart, Kate S Reggev",20,999,O,F 9:00AM-1:00PM,09:00,13:00
ARCHA4469,THE HISTORY OF ARCH THEORY,ARCH,,ARCH,,001,10652,Mark Wigley,98,100,O,W 11:00AM-1:00PM,11:00,13:00
ARCHA4442,IF BUILDINGS HAD DNA,ARCH,,ARCH,,001,16429,Christoph Kumpusch,23,24,O,T 1:00PM-3:00PM,13:00,15:00
ARCHA4441,"INTERLACED EXISTENCE; DEATH, LIFE, LIMINALITY",ARCH,,ARCH,,001,10666,Karla M Rothstein,20,24,O,T 11:00AM-1:00PM,11:00,13:00
ARCHA4427,ARCH APROPOS ART,ARCH,,ARCH,,001,10665,"Steven M Holl, Dimitra Tsachrelia",12,24,O,R 11:00AM-1:00PM,11:00,13:00
ARCHA4388,REINVENTING LIVING,ARCH,,ARCH,,001,10651,Luis Carranza,25,24,F,M 11:00AM-1:00PM,11:00,13:00
ARCHA4385,ARAB MODERNISM(S),ARCH,,ARCH,,001,19935,Yasser Elsheshtawy,9,24,O,R 11:00AM-1:00PM,11:00,13:00
ARCHA4348,QUES IN ARCH HIST I,ARCH,,ARCH,,001,10648,Mabel O Wilson,27,30,O,W 11:00AM-1:00PM,11:00,13:00
ARCHA4348,QUES IN ARCH HIST I,ARCH,,ARCH,,002,10649,Lucia Allais,30,30,F,W 11:00AM-1:00PM,11:00,13:00
ARCHA4348,QUES IN ARCH HIST I,ARCH,,ARCH,,003,10650,Chelsea A Spencer,20,30,O,W 11:00AM-1:00PM,11:00,13:00
ARCHA4001,CORE STUDIO SEMESTER I,ARCH,,ARCH,,001,10603,Mireia Luzarraga,74,999,O,MWF 2:00PM-6:00PM,14:00,18:00
ARCHA4341,TRAD AM ARCHITECTURE,ARCH,,ARCH,,001,10737,Andrew S Dolkart,29,35,O,T 11:00AM-1:00PM,11:00,13:00
ARCHA4145,"EXPLORE, EXPLAIN, PROPOSE",ARCH,,ARCH,,001,10672,"Daniel P Miller, Christopher Woebken",21,24,O,MW 2:00PM-6:00PM,14:00,18:00
ARCHA4114,TECH IV: INTEG BLDG SYSTM,ARCH,,ARCH,,001,10684,Berardo Matalucci,87,999,O,T 2:00PM-5:00PM,14:00,17:00
ARCHA4113,TECH III: MATERIALS + ASSEMBLIES,ARCH,,ARCH,,001,10683,"Gabrielle Brainard, Katherine M Chan",81,999,O,R 9:00AM-12:00PM,09:00,12:00
ARCHA4111,TECH I: ENVMTS IN ARCH,ARCH,,ARCH,,001,10682,Lola Ben-Alon,73,999,O,T 9:00AM-12:00PM,09:00,12:00
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,001,10630,Phu D Hoang,11,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,002,10631,Amale Andraos,11,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,003,10632,Michael Bell,12,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,004,10633,Ziad Jamaleddine,8,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,005,10634,Joseph Zeal-Henry,8,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,006,10635,"Sumayya Vally, Adnan J Kasubhai",7,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,008,10637,Mario A Gooden,5,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,009,10638,David E Benjamin,12,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,010,10639,"Pimchid Chariyacharoen, Ricardo Flores Gomez, Eva Prats Guerre",11,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,011,10640,Gordon Kipping,11,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,012,10641,Michael Wang,10,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,013,10642,"Sebastian Adamo, Javier A Flores",11,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,014,10643,Gary Bates,7,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,015,10644,Marc Tsurumaki,12,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,016,10645,"Imani J Brown, Andre Santos",8,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,017,10646,"Jorge Otero-Pailos, Mark Rakatansky",14,999,O,,,
ARCHA4105,ADV STUDIO V - TUTORIAL,ARCH,,ARCH,,018,10647,"Leslie Gill, Khoi A Nguyen",11,999,O,,,
ARCHA4103,CORE STUDIO III - TUTORIAL,ARCH,,ARCH,,001,10622,Hilary M Sample-Meredith,12,999,O,,,
ARCHA4103,CORE STUDIO III - TUTORIAL,ARCH,,ARCH,,002,13275,Mara Oliveira Eskinazi,10,12,O,,,
ARCHA4103,CORE STUDIO III - TUTORIAL,ARCH,,ARCH,,003,10623,Wonne Ickx,12,999,O,,,
ARCHA4103,CORE STUDIO III - TUTORIAL,ARCH,,ARCH,,004,10624,Lindy Roy,11,999,O,,,
ARCHA4103,CORE STUDIO III - TUTORIAL,ARCH,,ARCH,,005,10625,Jelisa Blumberg,8,999,O,,,
ARCHA4103,CORE STUDIO III - TUTORIAL,ARCH,,ARCH,,006,10626,Nina Cook John,10,999,O,,,
ARCHA4103,CORE STUDIO III - TUTORIAL,ARCH,,ARCH,,007,10627,Galia Solomonoff,12,999,O,,,
ARCHA4103,CORE STUDIO III - TUTORIAL,ARCH,,ARCH,,008,10628,Eric Bunge,12,999,O,,,
PLCEW4444,The Future City: Transforming Urban Infrastructure,PLCE,,ARCH,,001,10890,"Kate J Ascher, Andrew W Smyth",60,200,O,T 1:00PM-3:00PM,13:00,15:00
PLANA8902,DOCTORAL COLLOQUIUM III,PLAN,,ARCH,,001,10811,Tom Slater,,4,O,T 11:00AM-1:00PM,11:00,13:00
ARCHA4101,CORE STUDIO I - TUTORIAL,ARCH,,ARCH,,001,10614,Virginia A Black,11,999,O,,,
ARCHA4101,CORE STUDIO I - TUTORIAL,ARCH,,ARCH,,002,10615,Kevin H Pham,9,999,O,,,
ARCHA4101,CORE STUDIO I - TUTORIAL,ARCH,,ARCH,,004,10617,Oscar A Mayorga Caballero,11,999,O,,,
ARCHA4101,CORE STUDIO I - TUTORIAL,ARCH,,ARCH,,005,10618,Emma F Sumrow,10,999,O,,,
ARCHA4101,CORE STUDIO I - TUTORIAL,ARCH,,ARCH,,006,10619,Galen J Pardee,12,999,O,,,
ARCHA4101,CORE STUDIO I - TUTORIAL,ARCH,,ARCH,,007,10620,Mireia Luzarraga,10,999,O,,,
ARCHA4101,CORE STUDIO I - TUTORIAL,ARCH,,ARCH,,008,10621,Carlos Medellin Sanchez,9,999,O,,,
PLANA8900,DOCTORAL COLLOQUIUM I,PLAN,,ARCH,,001,10807,Tom Slater,3,4,O,T 11:00AM-1:00PM,11:00,13:00
PLANA8792,INDIVIDUAL RESEARCH,PLAN,,ARCH,,001,10889,Hera Suh,1,999,O,,,
PLANA6946,HOUSING THE UNHOUSED: A PRACTICUM,PLAN,,ARCH,,001,10806,Jessica Katz,23,20,F,W 5:00PM-7:00PM,17:00,19:00
PLANA6942,COMMUNITY DEVELOPMENT FINANCE PRACTICUM,PLAN,,ARCH,,001,10805,Kevin Mcqueen,11,20,O,M 5:00PM-7:00PM,17:00,19:00
PLANA6925,ADVANCED RESEARCH I,PLAN,,ARCH,,001,10802,Weiping Wu,,999,O,,,
PLANA6919,THESIS II/CAPSTONE II,PLAN,,ARCH,,001,10801,Weiping Wu,1,999,O,,,
PLANA6918,THESIS I/CAPSTONE I WORKSHOP,PLAN,,ARCH,,001,10800,"Tom Slater, Dory A Kornfeld, Alanna E Browdy, Emily L Junker",52,999,O,,,
PLANA6892,MULTIFAMILY SITE ANALYSIS AND VALUATION,PLAN,,ARCH,,001,10885,Alex Barrett,42,50,O,R 4:00PM-6:00PM,16:00,18:00
PLANA6873,FINANCIAL MODELING CASE STUDIES,PLAN,,ARCH,,001,10884,Chok S Lei,51,50,F,R 4:00PM-6:00PM,16:00,18:00
PLANA6840,RE VALUATION + INVESTMENT ANALYSIS,PLAN,,ARCH,,001,10883,Philip Wharton,32,65,O,T 10:00AM-12:00PM,10:00,12:00
ARCHA4080,HP ELECT INTERNSHIP,ARCH,,ARCH,,001,10736,Sarahgrace Godwin,3,999,O,,,
PLANA6721,DESIGN BY DEVELOPMENT,PLAN,,ARCH,,001,10882,Eran Chen,10,40,O,M 9:00AM-11:00AM,09:00,11:00
PLANA6719,BLDG ADAPT & REUSE,PLAN,,ARCH,,001,13916,"Andy Golubitsky, Gabe Randall",28,40,O,F 1:00PM-3:00PM,13:00,15:00
PLANA6646,AFFORDABLE HOUSING DEVELOPMENT IN NYC,PLAN,,ARCH,,001,10799,"Kristin Miller, Evan Easterbrooks-Dick",12,24,O,T 5:00PM-7:00PM,17:00,19:00
PLANA6642,METROPOLITAN PLANNING,PLAN,,ARCH,,001,10798,Thomas K Wright,18,24,O,W 5:00PM-7:00PM,17:00,19:00
PLANA6619,INTRO TO URBAN DATA AND INFORMATICS,PLAN,,ARCH,,001,10793,Timothy J Yoshimura Small,25,30,O,M 5:00PM-7:00PM,17:00,19:00
PLANA6612,PLANNING FOR JUSTICE IN A LOW CARBON FUTURE,PLAN,,ARCH,,001,10791,Javier Lopez,19,20,O,M 11:00AM-1:00PM,11:00,13:00
PLANA6603,LEASE ANALYSIS & FIN METRICS,PLAN,,ARCH,,001,10881,Sara B Queen,129,999,O,T 7:00PM-9:00PM,19:00,21:00
PLANA6434,INTRO TO TRANSPORTATION PLAN,PLAN,,ARCH,,001,10784,Rachel Weinberger,20,24,O,R 1:00PM-3:00PM,13:00,15:00
PLANA6392,THE DEVELOPMENT PROCESS: INTEGRATIVE DESIGN,PLAN,,ARCH,,001,16049,Brian P Loughlin,123,999,O,R 9:00AM-11:00AM,09:00,11:00
PLANA6377,FUNDS MANAGEMENT + CAP RAISING,PLAN,,ARCH,,001,10879,Mark Weidner,39,999,O,T 9:00AM-11:00AM,09:00,11:00
ARCHA4050,ARCH ELECTIVE INTERNSHIP,ARCH,,ARCH,,001,10664,Karen Cover,4,999,O,,,
ARCHA4000,NYP DESIGN WORKSHOP,ARCH,,ARCH,,001,10827,Thomas De Monchaux,15,24,O,M 9:00AM-1:00PM,09:00,13:00
WRITR9800,WRIT RESEARCH ARTS INTERNSHIP,WRIT,,SART,,001,14091,Franklin Winslow,,999,O,,,
WRITQ9000,RESEARCH ARTS WRITING,WRIT,,SART,,001,14090,Franklin Winslow,45,999,O,,,
THEAR9800,THEATRE RESEARCH ARTS INTERNSHIP,THEA,,SART,,001,14089,John Haas,1,999,O,,,
THEAQ9001,RESEARCH ARTS THEATRE THESIS,THEA,,SART,,001,14087,John Haas,28,999,O,,,
THEAQ9000,RESEARCH ARTS THEATRE,THEA,,SART,,001,14085,John Haas,19,999,O,,,
FILMQ9001,MA FILM STUDIES EXT RESIDENCE,FILM,,SART,,001,14083,"Hanna Seifu, Sarah Adriance",22,999,O,,,
FILMQ9000,RESEARCH ARTS FILM,FILM,,SART,,001,14077,"Hanna Seifu, Sarah Adriance",104,999,O,,,
EAASW4370,Literati Culture in Pre-Modern China,EAAS,,BCOL,,001,00860,Lili Xia,10,13,O,W 2:10PM-4:00PM,14:10,16:00
EAASBC3840,Beyond the Great Wall: Nomadic Empires and China,EAAS,,BCOL,,003,00977,Lili Xia,13,14,O,M 2:10PM-4:00PM,14:10,16:00
CHNSBC2001,SECOND-YEAR CHINESE I,CHNS,,BCOL,,001,01082,Danwei Li,15,18,O,MTWR 4:10PM-5:15PM,16:10,17:15
CHNSBC1001,FIRST-YEAR CHINESE I,CHNS,,BCOL,,001,01081,Danwei Li,8,18,O,MTWR 5:40PM-6:45PM,17:40,18:45
ASSTBC3999,INDEPENDENT STUDY,ASST,,BCOL,,001,00384,Rachel Mcdermott,,3,O,,,
ASSTBC3999,INDEPENDENT STUDY,ASST,,BCOL,,002,00385,David L Moerman,,3,O,,,
ASSTBC3999,INDEPENDENT STUDY,ASST,,BCOL,,003,00386,Nicholas A Bartlett,,3,O,,,
ASSTBC3999,INDEPENDENT STUDY,ASST,,BCOL,,004,00387,Matthew L Keegan,,3,O,,,
ASSTBC3999,INDEPENDENT STUDY,ASST,,BCOL,,005,00388,Lili Xia,1,3,O,,,
ASSTBC3999,INDEPENDENT STUDY,ASST,,BCOL,,006,00859,Nathanael P Shelley,,3,O,,,
ASSTBC3900,AMEC Senior Thesis Seminar,ASST,,BCOL,,001,00406,Matthew L Keegan,11,15,O,M 6:10PM-8:00PM,18:10,20:00
ASCMV2357,INTRO TO INDIAN CIVILIZATION,ASCM,,BCOL,,001,00267,Rachel Mcdermott,54,80,O,TR 11:40AM-12:55PM,11:40,12:55
ASCMV2257,INTRO TO INDIAN CIVILIZATION-DISCUSSION,ASCM,,BCOL,,001,01142,Rachel Mcdermott,10,15,O,M 1:10PM-2:00PM,13:10,14:00
ASCMV2257,INTRO TO INDIAN CIVILIZATION-DISCUSSION,ASCM,,BCOL,,002,01143,Rachel Mcdermott,9,15,O,M 3:10PM-4:00PM,15:10,16:00
ASCMV2257,INTRO TO INDIAN CIVILIZATION-DISCUSSION,ASCM,,BCOL,,003,01144,Rachel Mcdermott,6,15,O,M 4:10PM-5:00PM,16:10,17:00
ASCMV2257,INTRO TO INDIAN CIVILIZATION-DISCUSSION,ASCM,,BCOL,,004,01145,Rachel Mcdermott,15,15,F,T 1:10PM-2:00PM,13:10,14:00
ASCMV2257,INTRO TO INDIAN CIVILIZATION-DISCUSSION,ASCM,,BCOL,,005,01146,Rachel Mcdermott,9,15,O,T 4:10PM-5:00PM,16:10,17:00
ASCMV2257,INTRO TO INDIAN CIVILIZATION-DISCUSSION,ASCM,,BCOL,,006,01147,Rachel Mcdermott,4,15,O,M 4:10PM-5:00PM,16:10,17:00
RELIG6213,Topics in Modern South Asia: Penn-Columbia Seminar,RELI,,BCOL,,001,00391,Rachel Mcdermott,5,15,O,F 1:30PM-4:30PM,13:30,16:30
MDESW1034,HIST ANCT ISRAEL & JUDAH- DISCUSSION SECTION,MDES,,BCOL,,001,00404,Nathanael P Shelley,3,12,O,T 12:10PM-1:00PM,12:10,13:00
MDESW1034,HIST ANCT ISRAEL & JUDAH- DISCUSSION SECTION,MDES,,BCOL,,002,00405,Nathanael P Shelley,5,12,O,M 3:10PM-4:00PM,15:10,16:00
MDESW1033,HISTORY OF ANCIENT ISRAEL & JUDAH,MDES,,BCOL,,001,00401,Nathanael P Shelley,8,25,O,MW 4:10PM-5:25PM,16:10,17:25
KORNBC1111,FIRST-YEAR KOREAN I,KORN,,BCOL,,001,01083,Hwanhee Kim,10,18,O,MTWR 8:40AM-9:45AM,08:40,09:45
KORNBC1111,FIRST-YEAR KOREAN I,KORN,,BCOL,,002,01130,Hwanhee Kim,5,12,O,MTWR 10:10AM-11:15AM,10:10,11:15
EAASW4840,CHINA AND POLITICS OF DESIRE,EAAS,,BCOL,,001,00390,Nicholas A Bartlett,16,18,O,W 10:10AM-12:00PM,10:10,12:00
AHUMW1399,COLLOQUIUM ON MAJOR TEXTS: MIDDLE EAST/INDIA,AHUM,,BCOL,,001,00400,Nathanael P Shelley,17,20,O,T 10:10AM-12:00PM,10:10,12:00
ASTRW3997,INDEPENDENT RESEARCH,ASTR,,SAS,,001,12558,Marcel A Agueros,7,15,O,,,
ASTRW3996,CURRENT RESEARCH IN ASTROPHYS,ASTR,,SAS,,001,13723,Marcel A Agueros,7,20,O,W 4:00PM-5:00PM,16:00,17:00
ASTRW3996,CURRENT RESEARCH IN ASTROPHYS,ASTR,,SAS,,001,13723,Marcel A Agueros,7,20,O,F 2:10PM-3:25PM,14:10,15:25
ASTRW3602,PHYSICAL COSMOLOGY,ASTR,,SAS,,AU1,17981,Greg Bryan,4,5,O,TR 10:10AM-11:25AM,10:10,11:25
ASTRW3602,PHYSICAL COSMOLOGY,ASTR,,SAS,,001,12557,Greg Bryan,14,30,O,TR 10:10AM-11:25AM,10:10,11:25
ASTRW2900,FRONTIERS OF ASTROPHYSICS,ASTR,,SAS,,001,12556,Lorenzo Sironi,23,30,O,F 10:10AM-11:25AM,10:10,11:25
ASTRW2001,INTRO TO ASTROPHYSICS I,ASTR,,SAS,,001,12555,Jane Huang,20,30,O,MW 2:40PM-3:55PM,14:40,15:55
ASTRW1903,ASTRONOMY LAB I,ASTR,,SAS,,001,12553,"Mary Putman, Joel P Meyers",11,15,O,M 6:00PM-9:00PM,18:00,21:00
